bodyid,cell_type,pre,cropped,conf_nt,conf_nt_p,top_nt,top_nt_p,acetylcholine,glutamate,gaba,dopamine,serotonin,octopamine,projection_score,segregation_index,ito_lee_hemilineage,hartenstein_hemilineage,used_in_analysis,in_ground_truth,dataset
295802733,SLP397,404,FALSE,acetylcholine,0.535,dopamine,0.40800000000000003,0.3,0.1,0,0.5,0.1,0,0.202,0.202,SMPpd1,DPLc1,TRUE,FALSE,hemibrain:v1.2.1
387568523,LHPD5d1,752,FALSE,acetylcholine,0.535,acetylcholine,0.346,0.4,0.2,0,0.3,0,0,0.216,0.216,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5812997075,LLPC1,84,FALSE,acetylcholine,0.535,acetylcholine,0.452,0.6,0.1,0.1,0.1,0.1,0,0.004,0.004,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
579963818,SMP018,214,FALSE,acetylcholine,0.535,acetylcholine,0.322,0.4,0.3,0,0.2,0,0,0.243,0.243,AOTUv3_dorsal,DALcl1_dorsal,TRUE,FALSE,hemibrain:v1.2.1
5812981735,CL225,133,FALSE,acetylcholine,0.535,acetylcholine,0.347,0.5,0.3,0,0.1,0,0,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
694666271,PFNp,37,FALSE,acetylcholine,0.535,acetylcholine,0.41800000000000004,0.5,0.2,0,0,0,0.2,0.049,0.049,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
760703506,CRE003,221,FALSE,acetylcholine,0.535,acetylcholine,0.347,0.4,0.2,0.1,0.3,0,0,0.085,0.085,AOTUv4_dorsal,DALcl2_dorsal,TRUE,FALSE,hemibrain:v1.2.1
794466376,IB049,583,FALSE,acetylcholine,0.535,glutamate,0.359,0.4,0.4,0,0.1,0,0,0.255,0.255,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
881216816,PFNp,57,FALSE,acetylcholine,0.535,acetylcholine,0.33599999999999997,0.5,0.3,0,0.1,0,0.1,0.162,0.162,DM2_CX_v,DPMpm1_CX_v,FALSE,FALSE,hemibrain:v1.2.1
977387419,CL158,468,FALSE,acetylcholine,0.535,acetylcholine,0.314,0.3,0.1,0.2,0,0.2,0,0.175,0.175,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1702811119,ORN_DA3,62,TRUE,acetylcholine,0.535,acetylcholine,0.379,0.5,0.1,0,0,0.4,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1668944307,ORN_DM1,162,TRUE,acetylcholine,0.535,acetylcholine,0.406,0.5,0,0.1,0,0.4,0.1,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
1922299788,ORN_VA1d,75,TRUE,acetylcholine,0.535,acetylcholine,0.43800000000000006,0.5,0.1,0,0,0.3,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
2138888713,ORN_VA7m,32,TRUE,acetylcholine,0.535,acetylcholine,0.316,0.5,0,0.1,0,0.1,0.2,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1500361710,LC13,78,FALSE,acetylcholine,0.536,acetylcholine,0.369,0.4,0.1,0,0.3,0.2,0,0.004,0.004,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1590979045,LC4,318,FALSE,acetylcholine,0.536,acetylcholine,0.276,0.3,0.1,0.3,0.2,0,0,0.265,0.265,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1623719786,LC21,144,FALSE,acetylcholine,0.536,acetylcholine,0.405,0.5,0,0.1,0.2,0.1,0,0.026,0.026,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1806535767,LPC1,96,FALSE,acetylcholine,0.536,acetylcholine,0.495,0.5,0.2,0.1,0.2,0,0,0.005,0.005,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1807930214,LPC1,138,FALSE,acetylcholine,0.536,acetylcholine,0.362,0.5,0.2,0,0.2,0,0,0.165,0.165,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1916424979,AVLP385,198,FALSE,acetylcholine,0.536,acetylcholine,0.303,0.4,0.1,0.1,0.1,0.2,0.1,0.324,0.324,VLPl1_or_VLPl5,BLVa3_or_4,TRUE,FALSE,hemibrain:v1.2.1
2025507235,LLPC1,98,FALSE,acetylcholine,0.536,acetylcholine,0.40800000000000003,0.5,0.3,0.1,0.1,0,0,0.154,0.154,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
2094501381,SAD092,20,FALSE,acetylcholine,0.536,acetylcholine,0.48600000000000004,0.4,0.1,0.1,0,0.3,0,0.002,0.002,DM6_central1,CM3_central1,FALSE,FALSE,hemibrain:v1.2.1
298245448,SIP078,91,FALSE,acetylcholine,0.536,dopamine,0.33399999999999996,0.4,0.1,0,0.5,0,0,0.244,0.244,DM6_dorso_lateral,CM3_dorso_lateral,FALSE,FALSE,hemibrain:v1.2.1
5812997071,LLPC2c,75,FALSE,acetylcholine,0.536,acetylcholine,0.376,0.5,0.3,0,0.1,0,0,0.02,0.02,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
5813067452,SMP509,261,FALSE,acetylcholine,0.536,acetylcholine,0.361,0.4,0.1,0,0.3,0,0,0.324,0.324,DM3_dorso_medial,DPMpm2_dorso_medial,TRUE,FALSE,hemibrain:v1.2.1
5813069377,LC4,286,FALSE,acetylcholine,0.536,acetylcholine,0.41900000000000004,0.5,0.2,0.1,0.1,0,0,0.225,0.225,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
612099662,NA,99,FALSE,acetylcholine,0.536,acetylcholine,0.42800000000000005,0.5,0,0,0.1,0.1,0.2,0.001,0.001,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
799583417,CRE064,183,FALSE,acetylcholine,0.536,dopamine,0.381,0.4,0.1,0,0.4,0,0,0.112,0.112,CREl1,DALv3,TRUE,FALSE,hemibrain:v1.2.1
924689450,LC10,110,FALSE,acetylcholine,0.536,acetylcholine,0.369,0.4,0.4,0,0.1,0,0,0.009,0.009,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
974498428,NA,62,FALSE,acetylcholine,0.536,acetylcholine,0.42500000000000004,0.4,0.2,0.1,0.1,0.1,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1639943177,ORN_DL3,38,TRUE,acetylcholine,0.536,acetylcholine,0.33299999999999996,0.5,0,0,0,0.3,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1669626597,ORN_DM1,176,TRUE,acetylcholine,0.536,acetylcholine,0.42800000000000005,0.5,0,0,0,0.4,0,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
5813068997,ORN_VL1,83,TRUE,acetylcholine,0.536,serotonin,0.40900000000000003,0.4,0.1,0,0,0.5,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
5813005064,ORN_VM1,34,TRUE,acetylcholine,0.536,acetylcholine,0.40900000000000003,0.5,0,0,0,0.4,0.1,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
2227905434,ORN_VM4,34,TRUE,acetylcholine,0.536,acetylcholine,0.396,0.5,0,0,0,0.4,0.1,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1009721053,FS3,47,FALSE,acetylcholine,0.537,acetylcholine,0.385,0.5,0.1,0,0.4,0,0,0.599,0.599,DM3_CX_d2,DPMpm2_CX_d2,FALSE,FALSE,hemibrain:v1.2.1
1006233768,CL298,143,FALSE,acetylcholine,0.537,acetylcholine,0.275,0.4,0.3,0,0.2,0.1,0,0.143,0.143,PSp3,DPMl1,TRUE,FALSE,hemibrain:v1.2.1
1197251489,FS2,140,FALSE,acetylcholine,0.537,acetylcholine,0.37,0.5,0.2,0,0.2,0,0,0.201,0.201,DM4_CX_d2,CM4_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1221289185,LC9,170,FALSE,acetylcholine,0.537,acetylcholine,0.326,0.4,0.1,0.1,0.1,0.1,0,0.029,0.029,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1230530730,MC61,38,FALSE,acetylcholine,0.537,acetylcholine,0.48800000000000004,0.7,0.1,0.1,0,0.2,0,0.026,0.026,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1257288066,hDeltaH,423,FALSE,acetylcholine,0.537,acetylcholine,0.392,0.4,0.2,0,0.3,0,0,0.45,0.45,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1281324958,DNp11,163,FALSE,acetylcholine,0.537,acetylcholine,0.25,0.3,0.1,0,0,0.1,0,NA,NA,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1440571897,LC13,139,FALSE,acetylcholine,0.537,acetylcholine,0.354,0.5,0.1,0.1,0.1,0.1,0.1,0.141,0.141,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1511654738,LAL055,626,FALSE,acetylcholine,0.537,acetylcholine,0.344,0.5,0.1,0.2,0.2,0,0,0.07,0.07,SLPa&l1_lateral,BLAvm_posterior,TRUE,FALSE,hemibrain:v1.2.1
1940557189,LC10,163,FALSE,acetylcholine,0.537,acetylcholine,0.455,0.6,0.1,0.2,0.1,0.1,0,0.014,0.014,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
203598504,FS4A,39,FALSE,acetylcholine,0.537,acetylcholine,0.43800000000000006,0.6,0.1,0,0,0.2,0,0.669,0.669,DM3_CX_d1,DPMpm2_CX_d1,FALSE,FALSE,hemibrain:v1.2.1
328593903,SMP352,71,FALSE,acetylcholine,0.537,acetylcholine,0.391,0.4,0.1,0,0.4,0,0,0.527,0.527,SMPpd1,DPLc1,FALSE,FALSE,hemibrain:v1.2.1
576566223,SMP153,682,FALSE,acetylcholine,0.537,acetylcholine,0.396,0.5,0.2,0,0.3,0,0,0.133,0.133,AOTUv4_dorsal,DALcl2_dorsal,TRUE,FALSE,hemibrain:v1.2.1
5812980291,CL262,432,FALSE,acetylcholine,0.537,acetylcholine,0.41600000000000004,0.5,0,0,0,0.4,0,0.004,0.004,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813057178,PVLP136,127,FALSE,acetylcholine,0.537,acetylcholine,0.324,0.3,0,0.2,0.1,0.1,0,NA,NA,SMPpv2_ventral,CP1_ventral,TRUE,FALSE,hemibrain:v1.2.1
5812981840,SIP056,114,FALSE,acetylcholine,0.537,acetylcholine,0.366,0.4,0.1,0,0.4,0,0,0.235,0.235,SMPpv2_dorsal,CP1_dorsal,TRUE,FALSE,hemibrain:v1.2.1
5812986875,MC61,25,FALSE,acetylcholine,0.537,acetylcholine,0.28300000000000003,0.4,0.4,0,0,0.1,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
5813042873,LPLC1,235,FALSE,acetylcholine,0.537,acetylcholine,0.321,0.4,0.1,0,0.3,0.1,0.1,0.007,0.007,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
850182049,hDeltaB,553,FALSE,acetylcholine,0.537,acetylcholine,0.41300000000000003,0.5,0.3,0,0.1,0,0,0.258,0.258,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
887195902,DNp13,18,FALSE,acetylcholine,0.537,acetylcholine,0.393,0.4,0,0,0.2,0.2,0,NA,NA,PSp2,CM5,FALSE,FALSE,hemibrain:v1.2.1
892259609,LC10,63,FALSE,acetylcholine,0.537,acetylcholine,0.44,0.5,0.4,0.1,0,0,0,0.011,0.011,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
942254492,PFNp,56,FALSE,acetylcholine,0.537,acetylcholine,0.45,0.5,0.1,0.1,0,0.1,0.2,0.262,0.262,DM2_CX_p,DPMpm1_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1699962040,ORN_DL1,95,TRUE,acetylcholine,0.537,acetylcholine,0.40900000000000003,0.5,0,0.1,0,0.4,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1574159997,ORN_DL5,144,TRUE,acetylcholine,0.537,acetylcholine,0.41900000000000004,0.4,0,0.1,0,0.4,0,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
1697285610,ORN_DM4,137,TRUE,acetylcholine,0.537,acetylcholine,0.42700000000000005,0.5,0,0,0,0.3,0.1,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
5813025654,ORN_VL1,85,TRUE,acetylcholine,0.537,acetylcholine,0.41900000000000004,0.5,0.1,0,0,0.4,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1009578838,SMP560,264,FALSE,acetylcholine,0.538,acetylcholine,0.376,0.4,0.1,0,0.4,0,0,0.49,0.49,VLPl&p1_posterior,BLVp2_posterior,TRUE,FALSE,hemibrain:v1.2.1
1035796174,NA,44,FALSE,acetylcholine,0.538,acetylcholine,0.354,0.5,0,0,0.1,0.4,0,0.005,0.005,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1107423142,MC61,45,FALSE,acetylcholine,0.538,acetylcholine,0.458,0.5,0.1,0,0,0.3,0,0.041,0.041,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1167438034,LC9,100,FALSE,acetylcholine,0.538,acetylcholine,0.316,0.4,0.2,0,0.2,0,0,0.009,0.009,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1190076947,PLP138,108,FALSE,acetylcholine,0.538,acetylcholine,0.48200000000000004,0.6,0.2,0.1,0,0.1,0,0.135,0.135,DM1_dorsal,DPMm1_dorsal,TRUE,FALSE,hemibrain:v1.2.1
1201231700,LC9,140,FALSE,acetylcholine,0.538,dopamine,0.268,0.3,0.1,0.1,0.4,0,0.1,0.001,0.001,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1281303666,LC4,302,FALSE,acetylcholine,0.538,acetylcholine,0.374,0.5,0,0.2,0,0,0,0.371,0.371,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1822767569,NA,44,FALSE,acetylcholine,0.538,acetylcholine,0.372,0.5,0.1,0,0.1,0.4,0,0.337,0.337,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1844750081,LPLC2,283,FALSE,acetylcholine,0.538,acetylcholine,0.33099999999999996,0.4,0,0,0.3,0.1,0,0.037,0.037,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
299954299,SLP405,196,FALSE,acetylcholine,0.538,acetylcholine,0.317,0.5,0,0.3,0,0,0,0.201,0.201,DM6_dorso_lateral,CM3_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
485132675,SIP072,289,FALSE,acetylcholine,0.538,dopamine,0.402,0.2,0.1,0,0.5,0,0,0.197,0.197,DM6_dorso_lateral,CM3_dorso_lateral,TRUE,FALSE,hemibrain:v1.2.1
5813056917,LNd,549,FALSE,acetylcholine,0.538,acetylcholine,0.346,0.5,0.3,0.1,0,0,0,0.147,0.147,SLPav1_lateral,BLAl1_lateral,TRUE,FALSE,hemibrain:v1.2.1
5813065110,OCG05,100,FALSE,acetylcholine,0.538,acetylcholine,0.391,0.5,0.2,0,0.1,0.2,0,0.002,0.002,LALv1_ventral,BAmv1_ventral,TRUE,FALSE,hemibrain:v1.2.1
607929192,SMP514,397,FALSE,acetylcholine,0.538,acetylcholine,0.42700000000000005,0.5,0.1,0,0.3,0,0,0.432,0.432,DM3_dorso_medial,DPMpm2_dorso_medial,TRUE,FALSE,hemibrain:v1.2.1
761843188,SMP393,271,FALSE,acetylcholine,0.538,acetylcholine,0.33299999999999996,0.4,0.3,0,0.2,0,0,0.078,0.078,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
766389130,AVLP218,282,FALSE,acetylcholine,0.538,acetylcholine,0.28300000000000003,0.4,0.1,0.2,0.1,0,0,0.382,0.382,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
799279899,LAL154,794,FALSE,acetylcholine,0.538,acetylcholine,0.388,0.4,0.2,0,0.3,0,0,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
861583398,LC10,135,FALSE,acetylcholine,0.538,acetylcholine,0.363,0.5,0.3,0.1,0.1,0,0,0.008,0.008,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
920869856,PLP161,382,FALSE,acetylcholine,0.538,acetylcholine,0.38,0.4,0.2,0,0.3,0,0,0.109,0.109,VLPl&p1_posterior,BLVp2_posterior,TRUE,FALSE,hemibrain:v1.2.1
1700299033,ORN_DM1,184,TRUE,acetylcholine,0.538,acetylcholine,0.41900000000000004,0.5,0,0.1,0,0.4,0.1,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
1730319288,ORN_DM1,176,TRUE,acetylcholine,0.538,acetylcholine,0.447,0.5,0,0.1,0,0.4,0.1,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
1700743216,ORN_DM3,79,TRUE,acetylcholine,0.538,serotonin,0.399,0.4,0,0,0,0.5,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1696948638,ORN_DM4,135,TRUE,acetylcholine,0.538,acetylcholine,0.456,0.5,0,0.1,0,0.4,0,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
1697285520,ORN_DM4,114,TRUE,acetylcholine,0.538,acetylcholine,0.378,0.5,0,0.1,0,0.4,0.1,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
2076425439,ORN_VA1v,93,TRUE,acetylcholine,0.538,acetylcholine,0.401,0.5,0.1,0,0,0.4,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1016753670,LC10,179,FALSE,acetylcholine,0.539,acetylcholine,0.43800000000000006,0.5,0.3,0,0.1,0,0,0.017,0.017,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1072166282,FC1C,103,FALSE,acetylcholine,0.539,acetylcholine,0.383,0.4,0.4,0,0.2,0,0,0.212,0.212,DM2_CX_d2,DPMpm1_CX_d2,TRUE,FALSE,hemibrain:v1.2.1
1194558092,hDeltaI,208,FALSE,acetylcholine,0.539,acetylcholine,0.405,0.6,0.2,0,0.1,0.1,0,0.386,0.386,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1467357251,DNp16,91,FALSE,acetylcholine,0.539,acetylcholine,0.33499999999999996,0.4,0.3,0,0.2,0.1,0,NA,NA,PSp2,CM5,FALSE,FALSE,hemibrain:v1.2.1
1822978855,AVLP104,289,FALSE,acetylcholine,0.539,acetylcholine,0.40900000000000003,0.5,0.1,0.1,0,0.3,0,0.15,0.15,VLPl&p2_lateral,BLVp1_anterior,TRUE,FALSE,hemibrain:v1.2.1
329970706,SMP186,777,FALSE,acetylcholine,0.539,acetylcholine,0.305,0.4,0.2,0.1,0.3,0.1,0,0.069,0.069,DL2_dorsal,CP3_dorsal,TRUE,FALSE,hemibrain:v1.2.1
576574889,SMP052,454,FALSE,acetylcholine,0.539,dopamine,0.232,0.2,0.1,0.1,0.3,0.1,0.1,0.112,0.112,SMPad2,DAMd2_or_3,TRUE,FALSE,hemibrain:v1.2.1
5812980273,SLP044,110,FALSE,acetylcholine,0.539,acetylcholine,0.3,0.4,0.2,0.2,0,0.1,0,0.384,0.384,SLPal2,DPLal3,TRUE,FALSE,hemibrain:v1.2.1
5813034211,LLPC1,107,FALSE,acetylcholine,0.539,acetylcholine,0.398,0.5,0.3,0,0.1,0,0,0.004,0.004,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813075607,LC4,339,FALSE,acetylcholine,0.539,acetylcholine,0.36,0.4,0.1,0.1,0.1,0.1,0,0.278,0.278,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813047306,NA,91,FALSE,acetylcholine,0.539,acetylcholine,0.401,0.5,0,0,0.2,0,0.2,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
5813018236,LPC1,73,FALSE,acetylcholine,0.539,acetylcholine,0.381,0.4,0.3,0.1,0.2,0,0,0.001,0.001,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
851727478,CL225,162,FALSE,acetylcholine,0.539,acetylcholine,0.43000000000000005,0.6,0.2,0.1,0.1,0.1,0,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
861233292,LC10,95,FALSE,acetylcholine,0.539,acetylcholine,0.494,0.6,0.2,0,0.2,0,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
953975241,MC61,28,FALSE,acetylcholine,0.539,acetylcholine,0.465,0.6,0.1,0.1,0.3,0,0,0.013,0.013,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1703683329,ORN_DA3,34,TRUE,acetylcholine,0.539,acetylcholine,0.41800000000000004,0.5,0,0,0,0.4,0.1,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1670631838,ORN_DL3,29,TRUE,acetylcholine,0.539,acetylcholine,0.368,0.5,0,0.1,0.1,0.1,0.2,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
5812995278,ORN_DM1,187,TRUE,acetylcholine,0.539,acetylcholine,0.453,0.5,0,0.1,0,0.3,0.1,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
1886788309,ORN_VL2a,67,TRUE,acetylcholine,0.539,acetylcholine,0.399,0.5,0,0.1,0.1,0.4,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1138320215,NA,59,FALSE,acetylcholine,0.54,acetylcholine,0.391,0.5,0.2,0.1,0,0.1,0,0.081,0.081,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1169143321,MC61,22,FALSE,acetylcholine,0.54,acetylcholine,0.319,0.4,0.2,0.1,0.2,0,0,0,0,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1298804357,TuBu03,77,FALSE,acetylcholine,0.54,acetylcholine,0.41400000000000003,0.5,0.2,0.3,0,0,0,0.804,0.804,AOTUv4_dorsal,DALcl2_dorsal,FALSE,FALSE,hemibrain:v1.2.1
1682707330,LPLC2,226,FALSE,acetylcholine,0.54,acetylcholine,0.359,0.5,0,0,0.4,0.1,0,0.21,0.21,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1812078229,LLPC1,106,FALSE,acetylcholine,0.54,acetylcholine,0.455,0.6,0.3,0,0.1,0,0,0.003,0.003,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1843714565,NA,192,FALSE,acetylcholine,0.54,acetylcholine,0.509,0.6,0.1,0.1,0,0.1,0,0.005,0.005,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1946759931,AVLP104,302,FALSE,acetylcholine,0.54,acetylcholine,0.393,0.4,0.1,0.1,0,0.4,0,0.006,0.006,VLPl&p2_lateral,BLVp1_anterior,TRUE,FALSE,hemibrain:v1.2.1
2211737961,LC26,128,FALSE,acetylcholine,0.54,acetylcholine,0.42300000000000004,0.5,0.1,0.1,0.3,0.1,0,0.095,0.095,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5813022814,aIPg2,327,FALSE,acetylcholine,0.54,acetylcholine,0.387,0.4,0.3,0.1,0.2,0,0,0.423,0.423,VLPl&p1_posterior,BLVp2_posterior,TRUE,FALSE,hemibrain:v1.2.1
5813038769,LPLC2,272,FALSE,acetylcholine,0.54,acetylcholine,0.373,0.5,0.1,0,0.3,0.1,0,0.13,0.13,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
818119357,PFNp,117,FALSE,acetylcholine,0.54,acetylcholine,0.385,0.4,0.3,0,0,0.2,0.1,0.065,0.065,DM3_CX_v,DPMpm2_CX_v,TRUE,FALSE,hemibrain:v1.2.1
831291329,SMP477,133,FALSE,acetylcholine,0.54,acetylcholine,0.355,0.4,0.3,0,0.2,0,0,0.402,0.402,DM1_antero_dorsal,DPMm1_antero_dorsal,TRUE,FALSE,hemibrain:v1.2.1
893645771,LC10,178,FALSE,acetylcholine,0.54,glutamate,0.385,0.4,0.5,0,0.1,0,0,0.205,0.205,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
925824977,NA,127,FALSE,acetylcholine,0.54,acetylcholine,0.43200000000000005,0.6,0.2,0,0.2,0,0,0,0,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
5812995402,ORN_DA1,44,TRUE,acetylcholine,0.54,acetylcholine,0.444,0.5,0,0,0,0.2,0.2,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1670942575,ORN_DL4,41,TRUE,acetylcholine,0.54,acetylcholine,0.41600000000000004,0.5,0,0,0,0.4,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1667592917,ORN_DM1,167,TRUE,acetylcholine,0.54,acetylcholine,0.40700000000000003,0.5,0,0.1,0,0.4,0,NA,NA,NA,NA,TRUE,TRUE,hemibrain:v1.2.1
5812998446,ORN_VL2a,95,TRUE,acetylcholine,0.54,acetylcholine,0.388,0.5,0,0,0,0.4,0,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1922295452,ORN_VA1d,34,TRUE,acetylcholine,0.54,acetylcholine,0.42700000000000005,0.5,0,0,0,0.4,0.1,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
2228268375,ORN_VM1,54,TRUE,acetylcholine,0.54,acetylcholine,0.43900000000000006,0.5,0,0,0,0.5,0.1,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
2197569253,ORN_VM4,34,TRUE,acetylcholine,0.54,acetylcholine,0.44,0.4,0,0,0,0.4,0.1,NA,NA,NA,NA,FALSE,TRUE,hemibrain:v1.2.1
1097917138,PS251,173,FALSE,acetylcholine,0.541,acetylcholine,0.445,0.5,0.4,0,0,0,0,NA,NA,DM6_central1,CM3_central1,TRUE,FALSE,hemibrain:v1.2.1
1110173530,MC61,41,FALSE,acetylcholine,0.541,acetylcholine,0.405,0.5,0.3,0,0,0.1,0,0.002,0.002,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1109819485,MC61,44,FALSE,acetylcholine,0.541,acetylcholine,0.42900000000000005,0.5,0,0,0,0.2,0.1,0.002,0.002,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
1139524692,TuBu04,69,FALSE,acetylcholine,0.541,acetylcholine,0.398,0.5,0.2,0.2,0.1,0,0,0.741,0.741,AOTUv4_dorsal,DALcl2_dorsal,FALSE,FALSE,hemibrain:v1.2.1
1319919698,LC16,203,FALSE,acetylcholine,0.541,acetylcholine,0.368,0.4,0.1,0.1,0.3,0.1,0,0.129,0.129,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1410472719,PFNp,81,FALSE,acetylcholine,0.541,acetylcholine,0.48400000000000004,0.6,0.1,0.1,0,0.1,0.1,0.27,0.27,DM3_CX_p,DPMpm2_CX_p,FALSE,FALSE,hemibrain:v1.2.1
1467966209,LAL157,195,FALSE,acetylcholine,0.541,acetylcholine,0.505,0.6,0.1,0.1,0,0.1,0,0.655,0.655,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1468998393,LC13,121,FALSE,acetylcholine,0.541,acetylcholine,0.316,0.5,0.2,0,0.2,0.1,0,0.114,0.114,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1505412068,LC16,207,FALSE,acetylcholine,0.541,acetylcholine,0.406,0.5,0.1,0.1,0.3,0,0,0.133,0.133,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1567482594,LC15,311,FALSE,acetylcholine,0.541,acetylcholine,0.348,0.4,0.2,0.2,0.1,0.1,0,0.052,0.052,NA,NA,TRUE,FALSE,hemibrain:v1.2.1
1748269043,LPC2,11,FALSE,acetylcholine,0.541,acetylcholine,0.31,0.4,0.1,0.1,0.4,0,0,0.026,0.026,NA,NA,FALSE,FALSE,hemibrain:v1.2.1
326530038,SMP505,392,FALSE,acetylcholine,0.541,acetylcholine,0.32,0.4,0.2,0.1,0.1,0.2,0.1,0.097,0.097,DM4_dorsal,CM4_dorsal,TRUE,FALSE,hemibrain:v1.2.1
